date,year,action,ticker,company,index_name,reason
"October 11, 2024",2024,added,DOCU,Docusign,SP400MidCap,Market capitalization change.
"October 11, 2024",2024,removed,MDU,MDU Resources,SP400MidCap,Market capitalization change.
"October 1, 2024",2024,added,ENSG,Ensign Group,SP400MidCap,S&P MidCap 400 constituent Chesapeake Energy Corp. acquired Southwestern Energy. The combined company renamed to Expand Energy Corporation.
"October 1, 2024",2024,removed,SWN,Southwestern Energy,SP400MidCap,S&P MidCap 400 constituent Chesapeake Energy Corp. acquired Southwestern Energy. The combined company renamed to Expand Energy Corporation.
"September 23, 2024",2024,added,BIO,Bio-Rad Laboratories,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,removed,ERIE,Erie Indemnity,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,added,CNH,CNH Industrial,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,removed,MP,MP Materials,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,added,WAL,Western Alliance Bancorporation,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,removed,PGNY,Progyny,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,added,PSN,Parsons Corporation,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,removed,ADNT,Adient,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,added,HLNE,Hamilton Lane,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,removed,WOLF,Wolfspeed,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,added,VNOM,Viper Energy,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,removed,HELE,Helen of Troy Limited,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,added,FN,Fabrinet,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,removed,ZD,Ziff Davis,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,added,AAL,American Airlines Group,SP400MidCap,Market capitalization change.
"September 23, 2024",2024,removed,TGNA,Tegna Inc.,SP400MidCap,Market capitalization change.
"July 26, 2024",2024,added,AVTR,Avantor,SP400MidCap,Market capitalization change.
"July 26, 2024",2024,removed,QDEL,QuidelOrtho,SP400MidCap,Market capitalization change.
"July 22, 2024",2024,added,ANF,Abercrombie & Fitch,SP400MidCap,S&P 500 constituent EQT Corporation acquired Equitrans Midstream.
"July 22, 2024",2024,removed,ETRN,Equitrans Midstream,SP400MidCap,S&P 500 constituent EQT Corporation acquired Equitrans Midstream.
"June 28, 2024",2024,added,RYAN,Ryan Specialty,SP400MidCap,Blackstone Inc. acquired Apartment Income REIT.
"June 28, 2024",2024,removed,AIRC,Apartment Income REIT,SP400MidCap,Blackstone Inc. acquired Apartment Income REIT.
"June 24, 2024",2024,added,TPL,Texas Pacific Land Corporation,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,removed,WERN,Werner Enterprises,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,added,BMRN,BioMarin Pharmaceutical,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,removed,IART,Integra LifeSciences,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,added,WMG,Warner Music Group,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,removed,PENN,Penn Entertainment,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,added,NXT,Nextracker,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,removed,GO,Grocery Outlet,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,added,ALTR,Altair Engineering,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,removed,LEG,Leggett & Platt,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,added,RBA,RB Global,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,removed,HTZ,Hertz,SP400MidCap,Market capitalization change.
"June 24, 2024",2024,added,ILMN,"Illumina, Inc.",SP400MidCap,Market capitalization change.
"June 24, 2024",2024,removed,GDDY,GoDaddy,SP400MidCap,Market capitalization change.
"June 3, 2024",2024,added,SRPT,Sarepta Therapeutics,SP400MidCap,S&P 500 constituent Johnson & Johnson acquired Shockwave Medical.
"June 3, 2024",2024,removed,SWAV,Shockwave Medical,SP400MidCap,S&P 500 constituent Johnson & Johnson acquired Shockwave Medical.
"May 3, 2024",2024,added,AAON,AAON,SP400MidCap,Market capitalization change.
"May 3, 2024",2024,removed,VST,Vistra,SP400MidCap,Market capitalization change.
"April 22, 2024",2024,added,DUOL,Duolingo,SP400MidCap,Market capitalization change.
"April 22, 2024",2024,removed,CABO,Cable One,SP400MidCap,Market capitalization change.
"April 3, 2024",2024,added,XRAY,Dentsply Sirona,SP400MidCap,Market capitalization change.
"April 3, 2024",2024,removed,FOXF,Fox Factory,SP400MidCap,Market capitalization change.
"April 1, 2024",2024,added,ROIV,Roivant Sciences,SP400MidCap,Market capitalization change.
"April 1, 2024",2024,removed,RUN,Sunrun,SP400MidCap,Market capitalization change.
"April 1, 2024",2024,added,APPF,AppFolio,SP400MidCap,Market capitalization change.
"April 1, 2024",2024,removed,NARI,Inari Medical,SP400MidCap,Market capitalization change.
"March 18, 2024",2024,added,WHR,Whirlpool,SP400MidCap,Market capitalization change.
"March 18, 2024",2024,removed,SMCI,Supermicro,SP400MidCap,Market capitalization change.
"March 18, 2024",2024,added,ZION,Zions Bancorporation,SP400MidCap,Market capitalization change.
"March 18, 2024",2024,removed,DECK,Deckers Brands,SP400MidCap,Market capitalization change.
"March 18, 2024",2024,added,CYTK,Cytokinetics,SP400MidCap,Market capitalization change.
"March 18, 2024",2024,removed,CALX,Calix,SP400MidCap,Market capitalization change.
"March 18, 2024",2024,added,AIT,Applied Industrial Technologies,SP400MidCap,Market capitalization change.
"March 18, 2024",2024,removed,MPW,Medical Properties Trust,SP400MidCap,Market capitalization change.
"March 1, 2024",2024,added,AMH,American Homes 4 Rent,SP400MidCap,S&P 500 constituent Healthpeak Properties acquired Physicians Realty Trust.
"March 1, 2024",2024,removed,DOC,Physicians Realty Trust,SP400MidCap,S&P 500 constituent Healthpeak Properties acquired Physicians Realty Trust.
"January 23, 2024",2024,added,ELF,e.l.f. Beauty,SP400MidCap,S&P 500 constituent Realty Income acquired Spirit Realty Capital.
"January 23, 2024",2024,removed,SRC,Spirit Realty,SP400MidCap,S&P 500 constituent Realty Income acquired Spirit Realty Capital.
"January 5, 2024",2024,added,PSTG,Pure Storage,SP400MidCap,Market capitalization change.
"January 5, 2024",2024,removed,PDCO,Patterson Companies,SP400MidCap,Market capitalization change.
"January 2, 2024",2024,added,ALTM,Arcadium Lithium,SP400MidCap,Market capitalization change.
"January 2, 2024",2024,removed,VYX,NCR Voyix,SP400MidCap,Market capitalization change.
"December 18, 2023",2023,added,RMBS,Rambus,SP400MidCap,Market capitalization change.
"December 18, 2023",2023,removed,JBL,Jabil,SP400MidCap,Market capitalization change.
"December 18, 2023",2023,added,FIX,Comfort Systems USA,SP400MidCap,Market capitalization change.
"December 18, 2023",2023,removed,BLDR,Builders FirstSource,SP400MidCap,Market capitalization change.
"December 18, 2023",2023,added,HLI,Houlihan Lokey,SP400MidCap,Market capitalization change.
"December 18, 2023",2023,removed,MODG,Topgolf Callaway Brands,SP400MidCap,Market capitalization change.
"December 18, 2023",2023,added,EQH,Equitable Holdings,SP400MidCap,Market capitalization change.
"December 18, 2023",2023,removed,VSTS,Vestis,SP400MidCap,Market capitalization change.
"November 30, 2023",2023,added,CG,Carlyle Group,SP400MidCap,Market capitalization change.
"November 30, 2023",2023,removed,ICUI,ICU Medical,SP400MidCap,Market capitalization change.
"November 30, 2023",2023,added,WPC,W. P. Carey,SP400MidCap,Market capitalization change.
"November 30, 2023",2023,removed,WOR,Worthington Industries,SP400MidCap,Market capitalization change.
"November 13, 2023",2023,added,CNM,Core & Main,SP400MidCap,Market capitalization change.
"November 13, 2023",2023,removed,ACIW,ACI Worldwide,SP400MidCap,Market capitalization change.
"November 7, 2023",2023,added,BURL,Burlington Stores,SP400MidCap,Market capitalization change.
"November 7, 2023",2023,removed,ENV,Envestnet,SP400MidCap,Market capitalization change.
"October 20, 2023",2023,added,FND,Floor & Decor,SP400MidCap,Market capitalization change.
"October 20, 2023",2023,removed,VICR,Vicor,SP400MidCap,Market capitalization change.
"October 18, 2023",2023,added,ONTO,Onto Innovation,SP400MidCap,Market capitalization change.
"October 18, 2023",2023,removed,HUBB,Hubbell Incorporated,SP400MidCap,Market capitalization change.
"October 12, 2023",2023,added,H,Hyatt,SP400MidCap,S&P 500 constituent Emerson Electric acquired National Instruments.
"October 12, 2023",2023,removed,NATI,National Instruments,SP400MidCap,S&P 500 constituent Emerson Electric acquired National Instruments.
"October 3, 2023",2023,removed,KSS,Kohl's,SP400MidCap,Market capitalization change.
"October 2, 2023",2023,added,VSTS,Vestis,SP400MidCap,S&P MidCap 400 constituent Aramark spun off Vestis.
"September 29, 2023",2023,added,CIVI,Civitas Resources,SP400MidCap,Elliott Investment Management acquired Syneos Health.
"September 29, 2023",2023,removed,SYNH,Syneos Health,SP400MidCap,Elliott Investment Management acquired Syneos Health.
"September 18, 2023",2023,added,RBC,RBC Bearings,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,HE,Hawaiian Electric Industries,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,FNF,Fidelity National Financial,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,FL,Foot Locker,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,WFRD,Weatherford International,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,JBLU,JetBlue,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,ST,Sensata Technologies,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,TRIP,Tripadvisor,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,MTN,Vail Resorts,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,HIW,Highwoods Properties,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,VST,Vistra Corp,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,XRX,Xerox,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,ALLY,Ally Financial,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,ENR,Energizer,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,MORN,"Morningstar, Inc.",SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,CATY,Cathay Bank,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,GDDY,GoDaddy,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,SXT,Sensient Technologies,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,GLPI,Gaming and Leisure Properties,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,PZZA,Papa John's,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,added,PR,Permian Resources,SP400MidCap,Market capitalization change.
"September 18, 2023",2023,removed,OMCL,Omnicell,SP400MidCap,Market capitalization change.
"August 22, 2023",2023,added,DLB,Dolby,SP400MidCap,Market capitalization change.
"August 22, 2023",2023,removed,STAA,STAAR Surgical,SP400MidCap,Market capitalization change.
"August 21, 2023",2023,added,CHK,Chesapeake Energy,SP400MidCap,Market capitalization change.
"August 21, 2023",2023,removed,MRCY,Mercury Systems,SP400MidCap,Market capitalization change.
"August 8, 2023",2023,added,ERIE,Erie Indemnity,SP400MidCap,S&P 500 & 100 constituent Chevron Corp. acquired PDC Energy.
"August 8, 2023",2023,removed,PDCE,PDC Energy,SP400MidCap,S&P 500 & 100 constituent Chevron Corp. acquired PDC Energy.
"August 4, 2023",2023,added,PAG,Penske Automotive,SP400MidCap,Apollo Global Management acquired Univar Solutions.
"August 4, 2023",2023,removed,UNVR,Univar Solutions,SP400MidCap,Apollo Global Management acquired Univar Solutions.
"July 24, 2023",2023,added,ELS,Equity Lifestyle Properties,SP400MidCap,S&P 500 constituent Extra Space Storage acquired Life Storage.
"July 24, 2023",2023,removed,LSI,Life Storage,SP400MidCap,S&P 500 constituent Extra Space Storage acquired Life Storage.
"June 19, 2023",2023,added,WCC,WESCO International,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,NAVI,Navient,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,added,ZI,ZoomInfo,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,SITM,SiTime,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,added,OVV,Ovintiv,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,MAC,Macerich,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,added,GPK,Graphic Packaging,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,VSCO,Victoria's Secret,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,added,DBX,Dropbox,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,DEI,Douglas Emmett,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,added,CCK,Crown Holdings,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,FULT,Fulton Financial Corporation,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,added,PLNT,Planet Fitness,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,NGVT,Ingevity Corp.,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,added,BWXT,BWX Technologies,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,SPWR,SunPower,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,added,BERY,Berry Global,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,WLY,John Wiley & Sons,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,added,DOCS,Doximity,SP400MidCap,Market capitalization change.
"June 19, 2023",2023,removed,DAN,Dana Incorporated,SP400MidCap,Market capitalization change.
"June 1, 2023",2023,added,KNF,Knife River Corporation,SP400MidCap,S&P MidCap 400 constituent MDU Resources Group Inc. (NYSE:MDU) spun off Knife River Corp. Bank of Hawaii moved due to market capitalization change.
"June 1, 2023",2023,removed,BOH,Bank of Hawaii,SP400MidCap,S&P MidCap 400 constituent MDU Resources Group Inc. (NYSE:MDU) spun off Knife River Corp. Bank of Hawaii moved due to market capitalization change.
"May 4, 2023",2023,added,STAG,STAG Industrial,SP400MidCap,Market capitalization change.
"May 4, 2023",2023,removed,AXON,Axon Enterprise,SP400MidCap,Market capitalization change.
"April 5, 2023",2023,removed,PACW,PacWest Bancorp,SP400MidCap,Market capitalization change.
"April 4, 2023",2023,added,CR,Crane (new),SP400MidCap,"S&P MidCap 400 constituent Crane Holdings Co. (NYSE:CR) spun off new Crane. Following the spin-off, the parent Crane Holdings Co. will have a name change to Crane NXT Co., a symbol change to CXT, and will remain in the S&P MidCap 400."
"March 22, 2023",2023,added,EXPO,Exponent,SP400MidCap,Ritchie Bros. Auctioneers acquired IAA.
"March 22, 2023",2023,removed,IAA,"IAA, Inc.",SP400MidCap,Ritchie Bros. Auctioneers acquired IAA.
"March 20, 2023",2023,added,AXTA,Axalta,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,SLG,SL Green Realty,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,VAL,Valaris,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,FICO,Fair Isaac,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,ALV,Autoliv,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,CBRL,Cracker Barrel,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,STWD,Starwood Property Trust,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,VSAT,Viasat,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,SSB,South State Bank,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,WAFD,"WaFd, Inc.",SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,CHRD,Chord Energy,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,DY,Dycom Industries,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,WMS,Advanced Drainage Systems,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,KMT,Kennametal,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,HGV,Hilton Grand Vacations,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,JBGS,JBG Smith,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,HTZ,Hertz,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,PEB,Pebblebrook Hotel Trust,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,ARMK,Aramark,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,HBI,Hanesbrands,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,added,USFD,US Foods,SP400MidCap,Market capitalization change.
"March 20, 2023",2023,removed,TNDM,Tandem Diabetes Care,SP400MidCap,Market capitalization change.
"March 1, 2023",2023,added,COLB,Columbia Banking System,SP400MidCap,Columbia Banking System acquired Umpqua Bank.
"March 1, 2023",2023,removed,UMPQ,Umpqua Bank,SP400MidCap,Columbia Banking System acquired Umpqua Bank.
"February 23, 2023",2023,added,UFPI,UFP Industries,SP400MidCap,S&P 500 constituent UnitedHealth Group acquired LHC Group.
"February 23, 2023",2023,removed,LHCG,LHC Group,SP400MidCap,S&P 500 constituent UnitedHealth Group acquired LHC Group.
"February 6, 2023",2023,added,ADC,Agree Realty,SP400MidCap,Store Capital was acquired by GIC and Oak Street Capital.
"February 6, 2023",2023,removed,STOR,Store Capital,SP400MidCap,Store Capital was acquired by GIC and Oak Street Capital.
"January 5, 2023",2023,added,VNO,Vornado Realty Trust,SP400MidCap,Market capitalization change.
"January 5, 2023",2023,removed,RXO,RXO,SP400MidCap,Market capitalization change.
"December 22, 2022",2022,added,SMCI,Supermicro,SP400MidCap,Market capitalization change.
"December 22, 2022",2022,removed,STLD,Steel Dynamics,SP400MidCap,Market capitalization change.
"December 19, 2022",2022,added,FBIN,Fortune Brands Innovations,SP400MidCap,Market capitalization change.
"December 19, 2022",2022,removed,FSLR,First Solar,SP400MidCap,Market capitalization change.
"December 19, 2022",2022,added,ALGM,Allegro Microsystems,SP400MidCap,Market capitalization change.
"December 19, 2022",2022,removed,SMTC,Semtech,SP400MidCap,Market capitalization change.
"December 19, 2022",2022,added,CUBE,CubeSmart,SP400MidCap,Market capitalization change.
"December 19, 2022",2022,removed,NUVA,NuVasive,SP400MidCap,Market capitalization change.
"December 1, 2022",2022,added,PBF,PBF Energy,SP400MidCap,Market capitalization change.
"December 1, 2022",2022,removed,NUS,Nu Skin Enterprises,SP400MidCap,Market capitalization change.
"December 1, 2022",2022,added,NXST,Nexstar Media Group,SP400MidCap,Market capitalization change.
"December 1, 2022",2022,removed,SABR,Sabre,SP400MidCap,Market capitalization change.
"November 2, 2022",2022,removed,BFH,Bread Financial,SP400MidCap,Market capitalization change.
"November 1, 2022",2022,added,RXO,RXO,SP400MidCap,"S&P MidCap 400 constituent XPO, Inc. spun off RXO."
"October 20, 2022",2022,added,AR,Antero Resources,SP400MidCap,S&P 500 constituent Berkshire Hathaway acquired Alleghany.
"October 20, 2022",2022,removed,Y,Alleghany,SP400MidCap,S&P 500 constituent Berkshire Hathaway acquired Alleghany.
"October 18, 2022",2022,added,WLK,Westlake,SP400MidCap,Market capitalization change.
"October 18, 2022",2022,removed,MLKN,MillerKnoll,SP400MidCap,Market capitalization change.
"October 12, 2022",2022,added,LNTH,Lantheus Holdings,SP400MidCap,Market capitalization change.
"October 12, 2022",2022,removed,TRGP,Targa Resources,SP400MidCap,Market capitalization change.
"October 3, 2022",2022,added,FYBR,Frontier Communications,SP400MidCap,Market capitalization change.
"October 3, 2022",2022,removed,HAIN,Hain Celestial Group,SP400MidCap,Market capitalization change.
"October 3, 2022",2022,added,EXLS,EXL Service,SP400MidCap,Market capitalization change.
"October 3, 2022",2022,removed,EQT,EQT Corporation,SP400MidCap,Market capitalization change.
"September 19, 2022",2022,added,PVH,PVH Corp.,SP400MidCap,Market capitalization change.
"September 19, 2022",2022,removed,HPP,Hudson Pacific Properties,SP400MidCap,Market capitalization change.
"September 19, 2022",2022,added,PENN,Penn Entertainment,SP400MidCap,Market capitalization change.
"September 19, 2022",2022,removed,MCY,Mercury General,SP400MidCap,Market capitalization change.
"September 19, 2022",2022,added,DT,Dynatrace,SP400MidCap,Market capitalization change.
"September 19, 2022",2022,removed,AEO,American Eagle Outfitters,SP400MidCap,Market capitalization change.
"September 19, 2022",2022,added,NLY,Annaly Capital Management,SP400MidCap,Market capitalization change.
"September 19, 2022",2022,removed,MTX,Minerals Technologies,SP400MidCap,Market capitalization change.
"August 17, 2022",2022,added,MTSI,MACOM Technology Solutions,SP400MidCap,Thoma Bravo acquired SailPoint Technologies Holdings.
"August 17, 2022",2022,removed,SAIL,SailPoint Technologies,SP400MidCap,Thoma Bravo acquired SailPoint Technologies Holdings.
"August 10, 2022",2022,added,CELH,Celsius Holdings,SP400MidCap,Blackstone Inc. acquired American Campus Communities.
"August 10, 2022",2022,removed,ACC,American Campus Communities,SP400MidCap,Blackstone Inc. acquired American Campus Communities.
"July 27, 2022",2022,added,MP,MP Materials,SP400MidCap,Cargill and Continental Grain Co. acquired Sanderson Farms.
"July 27, 2022",2022,removed,SAFM,Sanderson Farms,SP400MidCap,Cargill and Continental Grain Co. acquired Sanderson Farms.
"July 26, 2022",2022,added,NOVT,Novanta,SP400MidCap,Market capitalization change.
"July 26, 2022",2022,removed,SIX,Six Flags,SP400MidCap,Market capitalization change.
"July 21, 2022",2022,added,HTA,Healthcare Trust of America,SP400MidCap,"Healthcare Trust of America acquired Healthcare Realty Trust. Post-merger, Healthcare Trust of America changed its name and symbol to Healthcare Realty Trust Inc. (NYSE: HR)."
"July 21, 2022",2022,removed,HR,Healthcare Realty Trust,SP400MidCap,"Healthcare Trust of America acquired Healthcare Realty Trust. Post-merger, Healthcare Trust of America changed its name and symbol to Healthcare Realty Trust Inc. (NYSE: HR)."
"July 20, 2022",2022,added,COKE,Coca-Cola Consolidated,SP400MidCap,Blackstone Inc. acquired PS Business Parks.
"July 20, 2022",2022,removed,PSB,PS Business Parks,SP400MidCap,Blackstone Inc. acquired PS Business Parks.
"July 7, 2022",2022,added,ORA,Ormat Technologies,SP400MidCap,Entegris acquired CMC Materials.
"July 7, 2022",2022,removed,CCMP,CMC Materials,SP400MidCap,Entegris acquired CMC Materials.
"July 6, 2022",2022,added,SWN,Southwestern Energy,SP400MidCap,Brookfield Business Partners acquired CDK Global in a tender offer.
"July 6, 2022",2022,removed,CDK,CDK Global,SP400MidCap,Brookfield Business Partners acquired CDK Global in a tender offer.
"July 5, 2022",2022,added,OMCL,Omnicell,SP400MidCap,S&P MidCap 400 constituent II-VI Inc. acquired Coherent.
"July 5, 2022",2022,removed,COHR,Coherent,SP400MidCap,S&P MidCap 400 constituent II-VI Inc. acquired Coherent.
"June 29, 2022",2022,added,POR,Portland General Electric,SP400MidCap,Market capitalization change.
"June 29, 2022",2022,removed,APPS,Digital Turbine,SP400MidCap,Market capitalization change.
"June 21, 2022",2022,removed,TRN,Trinity Industries,SP400MidCap,Market capitalization change.
"June 21, 2022",2022,added,IPGP,IPG Photonics,SP400MidCap,Market capitalization change.
"June 21, 2022",2022,removed,YELP,Yelp,SP400MidCap,Market capitalization change.
"June 21, 2022",2022,added,SHC,Sotera Health,SP400MidCap,Market capitalization change.
"June 21, 2022",2022,removed,URBN,Urban Outfitters,SP400MidCap,Market capitalization change.
"June 21, 2022",2022,added,SWAV,Shockwave Medical,SP400MidCap,Market capitalization change.
"June 21, 2022",2022,removed,RAMP,LiveRamp,SP400MidCap,Market capitalization change.
"May 19, 2022",2022,added,IRT,IRT Living,SP400MidCap,Permira Holdings Ltd. acquired Mimecast.
"May 19, 2022",2022,removed,MIME,Mimecast,SP400MidCap,Permira Holdings Ltd. acquired Mimecast.
"May 3, 2022",2022,added,NARI,Inari Medical,SP400MidCap,Market capitalization change.
"May 3, 2022",2022,removed,TPH,Tri Pointe Homes,SP400MidCap,Market capitalization change.
"April 6, 2022",2022,removed,PRG,PROG Holdings,SP400MidCap,Market capitalization change.
"April 5, 2022",2022,added,ESAB,ESAB,SP400MidCap,S&P MidCap 400 constituent Colfax Corp. spun off ESAB.
"April 4, 2022",2022,added,MTDR,Matador Resources,SP400MidCap,Market capitalization change.
"April 4, 2022",2022,removed,CPT,Camden,SP400MidCap,Market capitalization change.
"March 30, 2022",2022,added,GTLS,Chart Industries,SP400MidCap,Global Infrastructure Partners acquired CyrusOne.
"March 30, 2022",2022,removed,CONE,CyrusOne,SP400MidCap,Global Infrastructure Partners acquired CyrusOne.
"March 14, 2022",2022,added,BRBR,BellRing Brands,SP400MidCap,Market capitalization change.
"March 14, 2022",2022,removed,CRNC,Cerence,SP400MidCap,Market capitalization change.
"March 2, 2022",2022,added,RRC,Range Resources,SP400MidCap,Market capitalization change.
"March 2, 2022",2022,removed,MOH,Molina Healthcare,SP400MidCap,Market capitalization change.
"February 18, 2022",2022,added,ONB,Old National,SP400MidCap,Market capitalization change.
"February 18, 2022",2022,removed,UE,Urban Edge Properties,SP400MidCap,Market capitalization change.
"February 15, 2022",2022,added,PDCE,PDC Energy,SP400MidCap,Market capitalization change.
"February 15, 2022",2022,removed,NDSN,Nordson,SP400MidCap,Market capitalization change.
"February 3, 2022",2022,added,GPS,Gap,SP400MidCap,Market capitalization change.
"February 3, 2022",2022,removed,JACK,Jack in the Box,SP400MidCap,Market capitalization change.
"February 1, 2022",2022,added,EEFT,Euronet Worldwide,SP400MidCap,Market capitalization change.
"February 1, 2022",2022,removed,CMP,Compass Minerals,SP400MidCap,Market capitalization change.
"February 1, 2022",2022,added,WTS,Watts Water Technologies,SP400MidCap,Webster Bank acquired Sterling Bancorp.
"February 1, 2022",2022,removed,STL,Sterling Bancorp,SP400MidCap,Webster Bank acquired Sterling Bancorp.
"January 4, 2022",2022,added,CALX,Calix,SP400MidCap,First Citizens BancShares acquired CIT Group.
"January 4, 2022",2022,removed,CIT,CIT Group,SP400MidCap,First Citizens BancShares acquired CIT Group.
"December 28, 2021",2021,added,VOYA,Voya Financial,SP400MidCap,S&P 500/100 constituent American Tower acquired CoreSite Realty.
"December 28, 2021",2021,removed,COR,CoreSite,SP400MidCap,S&P 500/100 constituent American Tower acquired CoreSite Realty.
"December 20, 2021",2021,added,AA,Alcoa,SP400MidCap,S&P 500 constituent Baxter International acquired Hill-Rom.
"December 20, 2021",2021,removed,HRC,Hillrom,SP400MidCap,S&P 500 constituent Baxter International acquired Hill-Rom.
"December 20, 2021",2021,added,LEG,Leggett & Platt,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,removed,SBNY,Signature Bank,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,added,HBI,Hanesbrands,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,removed,SEDG,SolarEdge,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,added,WU,Western Union,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,removed,FDS,FactSet,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,added,M,Macy's,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,removed,TR,Tootsie Roll,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,added,VICR,Vicor,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,removed,TDS,Telephone and Data Systems,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,added,POWI,Power Integrations,SP400MidCap,Market capitalization change.
"December 20, 2021",2021,removed,NKTR,Nektar Therapeutics,SP400MidCap,Market capitalization change.
"December 2, 2021",2021,added,BRKR,Bruker,SP400MidCap,Market capitalization change.
"December 2, 2021",2021,removed,KAR,KAR Auction Services,SP400MidCap,Market capitalization change.
"November 30, 2021",2021,added,SITM,SiTime,SP400MidCap,Market capitalization change.
